asn1,asn2,asn1RIR,asn2RIR,rel
286,15704,ARIN,RIPE,p2p
286,15954,ARIN,RIPE,p2p
286,16735,ARIN,ARIN,p2p
286,18712,ARIN,ARIN,p2p
286,19324,ARIN,ARIN,p2p
286,19752,ARIN,ARIN,p2p
286,20912,ARIN,RIPE,p2p
286,21559,ARIN,ARIN,p2p
286,21700,ARIN,ARIN,p2p
286,21947,ARIN,ARIN,p2p
286,22646,ARIN,ARIN,p2p
286,22652,ARIN,ARIN,p2p
286,22769,ARIN,ARIN,p2c
286,23367,ARIN,ARIN,p2p
286,25369,ARIN,RIPE,p2p
286,25593,ARIN,RIPE,p2p
286,26265,ARIN,ARIN,p2c
286,28729,ARIN,RIPE,p2c
286,28753,ARIN,RIPE,p2c
286,29119,ARIN,RIPE,p2p
286,29177,ARIN,RIPE,p2p
286,29286,ARIN,RIPE,p2c
286,29419,ARIN,RIPE,p2c
286,30633,ARIN,ARIN,p2c
286,31727,ARIN,RIPE,p2p
286,32181,ARIN,ARIN,p2p
286,32354,ARIN,ARIN,p2p
286,32578,ARIN,ARIN,p2c
286,34224,ARIN,RIPE,p2p
286,39392,ARIN,RIPE,p2p
286,40317,ARIN,ARIN,p2p
286,41765,ARIN,RIPE,p2c
286,41960,ARIN,RIPE,p2p
286,42689,ARIN,RIPE,p2p
286,43915,ARIN,RIPE,p2c
286,46573,ARIN,ARIN,p2p
286,47787,ARIN,RIPE,p2p
286,47872,ARIN,RIPE,p2p
286,49425,ARIN,RIPE,p2p
286,50300,ARIN,RIPE,p2p
286,51043,ARIN,RIPE,p2p
286,54527,ARIN,ARIN,p2p
286,55081,ARIN,ARIN,p2p
286,55286,ARIN,ARIN,p2p
286,56478,ARIN,RIPE,p2c
286,56630,ARIN,RIPE,p2p
286,56704,ARIN,RIPE,p2p
286,59432,ARIN,RIPE,p2p
286,59605,ARIN,RIPE,p2p
286,59711,ARIN,RIPE,p2p
286,60068,ARIN,RIPE,p2p
286,60781,ARIN,RIPE,p2c
286,61323,ARIN,RIPE,p2p
286,62887,ARIN,ARIN,p2p
286,134351,ARIN,APNIC,p2c
286,137753,ARIN,APNIC,p2c
286,197308,ARIN,RIPE,p2c
286,198330,ARIN,RIPE,p2p
286,198454,ARIN,RIPE,p2c
286,199483,ARIN,RIPE,p2p
286,199713,ARIN,RIPE,p2p
286,202813,ARIN,RIPE,p2c
286,207044,ARIN,RIPE,p2p
286,208374,ARIN,RIPE,p2p
286,210269,ARIN,RIPE,p2c
286,210321,ARIN,RIPE,p2p
286,213202,ARIN,RIPE,p2c
286,393895,ARIN,ARIN,p2c
286,394814,ARIN,ARIN,p2c
286,397391,ARIN,ARIN,p2c
286,398764,ARIN,ARIN,p2c
286,399289,ARIN,ARIN,p2c
293,3601,ARIN,ARIN,p2p
293,4855,ARIN,APNIC,p2p
293,7713,ARIN,APNIC,p2p
293,7782,ARIN,ARIN,p2p
293,9228,ARIN,APNIC,p2p
293,9875,ARIN,APNIC,p2p
293,11046,ARIN,ARIN,p2p
293,11961,ARIN,ARIN,p2p
293,13370,ARIN,ARIN,p2p
293,17727,ARIN,APNIC,p2p
293,17886,ARIN,APNIC,p2p
293,17910,ARIN,APNIC,p2p
293,18647,ARIN,ARIN,p2p
293,20055,ARIN,ARIN,p2p
293,20473,ARIN,ARIN,p2p
293,24200,ARIN,APNIC,p2p
293,24207,ARIN,APNIC,p2p
293,24527,ARIN,APNIC,p2p
293,24530,ARIN,APNIC,p2p
293,32097,ARIN,ARIN,p2p
293,32869,ARIN,ARIN,p2p
293,38136,ARIN,APNIC,p2p
293,38148,ARIN,APNIC,p2p
293,38516,ARIN,APNIC,p2p
293,38778,ARIN,APNIC,p2p
293,38896,ARIN,APNIC,p2p
293,45147,ARIN,APNIC,p2p
293,54527,ARIN,ARIN,p2p
293,56088,ARIN,APNIC,p2p
293,57695,ARIN,RIPE,p2p
293,58514,ARIN,APNIC,p2p
293,59147,ARIN,APNIC,p2p
293,63023,ARIN,ARIN,p2p
293,63859,ARIN,APNIC,p2p
293,64313,ARIN,APNIC,p2p
293,137316,ARIN,APNIC,p2p
293,137351,ARIN,APNIC,p2p
293,201106,ARIN,RIPE,p2p
293,396284,ARIN,ARIN,p2p
293,397326,ARIN,ARIN,p2p
293,398223,ARIN,ARIN,p2p
297,22335,ARIN,ARIN,p2p
297,393594,ARIN,ARIN,p2c
302,13435,ARIN,ARIN,p2c
306,500,ARIN,ARIN,p2c
367,1495,ARIN,ARIN,p2p
376,7713,ARIN,APNIC,p2p
376,62513,ARIN,ARIN,p2p
513,3856,ARIN,ARIN,p2p
513,11537,ARIN,ARIN,p2p
513,13238,ARIN,RIPE,p2p
513,13335,ARIN,ARIN,p2p
513,15830,ARIN,RIPE,p2p
513,20917,ARIN,RIPE,p2p
513,199125,ARIN,RIPE,p2p
513,208014,ARIN,RIPE,p2p
513,212346,ARIN,RIPE,p2p
549,7713,ARIN,APNIC,p2p
549,62513,ARIN,ARIN,p2p
553,5606,ARIN,RIPE,p2p
553,6661,ARIN,RIPE,p2p
553,6768,ARIN,RIPE,p2p
553,6898,ARIN,RIPE,p2p
553,8641,ARIN,RIPE,p2p
553,12577,ARIN,RIPE,p2p
553,12859,ARIN,RIPE,p2p
553,13445,ARIN,ARIN,p2p
553,15817,ARIN,RIPE,p2p
553,16097,ARIN,RIPE,p2p
553,23201,ARIN,ARIN,p2p
553,25160,ARIN,RIPE,p2p
553,29030,ARIN,RIPE,p2p
553,29535,ARIN,RIPE,p2p
553,31027,ARIN,RIPE,p2p
553,31229,ARIN,RIPE,p2p
553,31242,ARIN,RIPE,p2p
553,31287,ARIN,RIPE,p2p
553,33932,ARIN,RIPE,p2p
553,34867,ARIN,RIPE,p2p
553,35052,ARIN,RIPE,p2c
553,35661,ARIN,RIPE,p2p
553,35710,ARIN,RIPE,p2p
553,47147,ARIN,RIPE,p2p
553,47957,ARIN,RIPE,p2p
553,48646,ARIN,RIPE,p2p
553,49183,ARIN,RIPE,p2p
553,49488,ARIN,RIPE,p2c
553,49605,ARIN,RIPE,p2p
553,50469,ARIN,RIPE,p2p
553,50509,ARIN,RIPE,p2p
553,50837,ARIN,RIPE,p2p
553,51167,ARIN,RIPE,p2p
553,51999,ARIN,RIPE,p2p
553,59796,ARIN,RIPE,p2p
553,59890,ARIN,RIPE,p2p
553,59947,ARIN,RIPE,p2p
553,62240,ARIN,RIPE,p2p
553,62275,ARIN,RIPE,p2p
553,62336,ARIN,RIPE,p2p
553,132203,ARIN,APNIC,p2p
553,132876,ARIN,APNIC,p2p
553,136907,ARIN,APNIC,p2p
553,137409,ARIN,APNIC,p2p
553,137490,ARIN,APNIC,p2p
553,207740,ARIN,RIPE,p2p
553,208196,ARIN,RIPE,p2p
553,208722,ARIN,RIPE,p2p
553,209102,ARIN,RIPE,p2p
553,209110,ARIN,RIPE,p2p
553,211945,ARIN,RIPE,p2p
553,211954,ARIN,RIPE,p2p
559,1239,ARIN,ARIN,p2p
559,3216,ARIN,RIPE,p2p
559,3462,ARIN,ARIN,p2p
559,8447,ARIN,RIPE,p2p
559,9145,ARIN,RIPE,p2p
559,30844,ARIN,RIPE,p2p
559,33891,ARIN,RIPE,p2p
559,34549,ARIN,RIPE,p2p
559,34927,ARIN,RIPE,p2p
559,37497,ARIN,AFRINIC,p2p
559,39737,ARIN,RIPE,p2p
559,43531,ARIN,RIPE,p2p
559,47957,ARIN,RIPE,p2p
559,49605,ARIN,RIPE,p2p
559,49697,ARIN,RIPE,p2p
559,51999,ARIN,RIPE,p2p
559,58057,ARIN,RIPE,p2p
559,59890,ARIN,RIPE,p2p
559,137409,ARIN,APNIC,p2p
559,199811,ARIN,RIPE,p2c
559,207740,ARIN,RIPE,p2p
559,211954,ARIN,RIPE,p2p
559,328832,ARIN,AFRINIC,p2p
577,14199,ARIN,ARIN,p2c
577,22460,ARIN,ARIN,p2c
577,22697,ARIN,ARIN,p2p
577,29811,ARIN,ARIN,p2c
577,33554,ARIN,ARIN,p2p
577,36543,ARIN,ARIN,p2c
577,40895,ARIN,ARIN,p2c
577,49544,ARIN,RIPE,p2p
577,54875,ARIN,ARIN,p2c
577,55256,ARIN,ARIN,p2c
577,393457,ARIN,ARIN,p2c
577,395273,ARIN,ARIN,p2c
577,396486,ARIN,ARIN,p2c
577,398115,ARIN,ARIN,p2c
577,398482,ARIN,ARIN,p2c
577,398805,ARIN,ARIN,p2c
577,398954,ARIN,ARIN,p2c
577,399376,ARIN,ARIN,p2c
668,2914,ARIN,ARIN,p2p
668,6082,ARIN,ARIN,p2p
668,15008,ARIN,ARIN,p2p
668,23367,ARIN,ARIN,p2p
668,29791,ARIN,ARIN,p2p
668,36351,ARIN,ARIN,p2p
668,53828,ARIN,ARIN,p2p
668,199524,ARIN,RIPE,p2p
680,9211,ARIN,RIPE,p2p
680,12337,ARIN,RIPE,p2p
680,13445,ARIN,ARIN,p2p
680,16097,ARIN,RIPE,p2p
680,20804,ARIN,RIPE,p2p
680,20965,ARIN,RIPE,p2p
680,21320,ARIN,RIPE,p2p
680,35598,ARIN,RIPE,p2p
680,39351,ARIN,RIPE,p2p
680,45102,ARIN,APNIC,p2p
680,49605,ARIN,RIPE,p2p
680,58057,ARIN,RIPE,p2p
680,62336,ARIN,RIPE,p2p
680,132203,ARIN,APNIC,p2p
680,208722,ARIN,RIPE,p2p
701,1615,ARIN,ARIN,p2c
701,4749,ARIN,APNIC,p2c
701,4766,ARIN,APNIC,p2c
701,7321,ARIN,ARIN,p2c
701,7713,ARIN,APNIC,p2c
701,8037,ARIN,ARIN,p2c
701,8048,ARIN,ARIN,p2c
701,10396,ARIN,ARIN,p2c
701,10985,ARIN,ARIN,p2c
701,11207,ARIN,ARIN,p2c
701,12252,ARIN,ARIN,p2c
701,13414,ARIN,ARIN,p2p
701,13446,ARIN,ARIN,p2c
701,13718,ARIN,ARIN,p2c
701,14015,ARIN,ARIN,p2c
701,14045,ARIN,ARIN,p2c
701,14290,ARIN,ARIN,p2c
701,14297,ARIN,ARIN,p2c
701,14495,ARIN,ARIN,p2c
701,14499,ARIN,ARIN,p2c
701,14713,ARIN,ARIN,p2c
701,14799,ARIN,ARIN,p2c
701,15128,ARIN,ARIN,p2c
701,15322,ARIN,ARIN,p2c
701,15753,ARIN,RIPE,p2c
701,16493,ARIN,ARIN,p2c
701,16617,ARIN,ARIN,p2c
701,16738,ARIN,ARIN,p2c
701,16791,ARIN,ARIN,p2c
701,16908,ARIN,ARIN,p2c
701,17219,ARIN,ARIN,p2c
701,18442,ARIN,ARIN,p2c
701,18605,ARIN,ARIN,p2c
701,18715,ARIN,ARIN,p2c
701,19404,ARIN,ARIN,p2c
701,19825,ARIN,ARIN,p2c
701,20139,ARIN,ARIN,p2c
701,20427,ARIN,ARIN,p2c
701,22028,ARIN,ARIN,p2c
701,22260,ARIN,ARIN,p2c
701,22390,ARIN,ARIN,p2c
701,22435,ARIN,ARIN,p2c
701,22713,ARIN,ARIN,p2c
701,23154,ARIN,ARIN,p2c
701,25791,ARIN,ARIN,p2c
701,25854,ARIN,ARIN,p2c
701,25941,ARIN,ARIN,p2c
701,26224,ARIN,ARIN,p2c
701,26234,ARIN,ARIN,p2c
701,26478,ARIN,ARIN,p2c
701,26524,ARIN,ARIN,p2c
701,26922,ARIN,ARIN,p2c
701,27026,ARIN,ARIN,p2c
701,28959,ARIN,RIPE,p2c
701,30384,ARIN,ARIN,p2c
701,32144,ARIN,ARIN,p2c
701,32282,ARIN,ARIN,p2c
701,32634,ARIN,ARIN,p2c
701,32701,ARIN,ARIN,p2c
701,33311,ARIN,ARIN,p2c
701,33482,ARIN,ARIN,p2c
701,33712,ARIN,ARIN,p2c
701,35955,ARIN,ARIN,p2c
701,36776,ARIN,ARIN,p2c
701,36842,ARIN,ARIN,p2c
701,39978,ARIN,ARIN,p2c
701,39997,ARIN,ARIN,p2c
701,40276,ARIN,ARIN,p2c
701,40380,ARIN,ARIN,p2c
701,46104,ARIN,ARIN,p2c
701,46372,ARIN,ARIN,p2c
701,53585,ARIN,ARIN,p2c
701,53706,ARIN,ARIN,p2c
701,54661,ARIN,ARIN,p2c
701,54914,ARIN,ARIN,p2c
701,55173,ARIN,ARIN,p2c
701,62568,ARIN,ARIN,p2c
701,62669,ARIN,ARIN,p2c
701,63016,ARIN,ARIN,p2c
701,63225,ARIN,ARIN,p2c
701,63303,ARIN,ARIN,p2c
701,64278,ARIN,ARIN,p2c
701,205783,ARIN,RIPE,p2c
701,393335,ARIN,ARIN,p2c
701,393371,ARIN,ARIN,p2c
701,393911,ARIN,ARIN,p2c
701,394102,ARIN,ARIN,p2c
701,394809,ARIN,ARIN,p2c
701,394922,ARIN,ARIN,p2c
701,395743,ARIN,ARIN,p2c
701,396054,ARIN,ARIN,p2c
701,397669,ARIN,ARIN,p2c
701,398410,ARIN,ARIN,p2c
701,398863,ARIN,ARIN,p2c
701,398886,ARIN,ARIN,p2c
701,398938,ARIN,ARIN,p2c
701,399001,ARIN,ARIN,p2c
701,399108,ARIN,ARIN,p2c
701,399141,ARIN,ARIN,p2c
701,399191,ARIN,ARIN,p2c
701,399222,ARIN,ARIN,p2c
701,399295,ARIN,ARIN,p2c
701,399313,ARIN,ARIN,p2c
701,399485,ARIN,ARIN,p2c
702,2119,ARIN,RIPE,p2p
702,2852,ARIN,RIPE,p2p
702,4637,ARIN,APNIC,p2p
702,12552,ARIN,RIPE,p2p
702,14297,ARIN,ARIN,p2c
702,15580,ARIN,RIPE,p2c
702,25917,ARIN,ARIN,p2c
702,49605,ARIN,RIPE,p2p
702,56583,ARIN,RIPE,p2c
702,59739,ARIN,RIPE,p2c
702,203201,ARIN,RIPE,p2c
702,206646,ARIN,RIPE,p2c
702,208019,ARIN,RIPE,p2c
702,211897,ARIN,RIPE,p2c
702,211954,ARIN,RIPE,p2p
703,3356,ARIN,ARIN,p2p
703,4983,ARIN,ARIN,p2c
703,9502,ARIN,APNIC,p2c
703,13014,ARIN,RIPE,p2c
703,25917,ARIN,ARIN,p2c
703,32053,ARIN,ARIN,p2c
703,54574,ARIN,ARIN,p2p
703,59241,ARIN,APNIC,p2c
703,132402,ARIN,APNIC,p2c
703,133095,ARIN,APNIC,p2c
714,3320,ARIN,RIPE,p2p
714,8289,ARIN,RIPE,p2p
714,8487,ARIN,RIPE,p2p
714,9049,ARIN,RIPE,p2p
714,9266,ARIN,APNIC,p2p
714,9280,ARIN,APNIC,p2p
714,9505,ARIN,APNIC,p2p
714,13830,ARIN,ARIN,p2p
714,17350,ARIN,ARIN,p2p
714,21700,ARIN,ARIN,p2p
714,34854,ARIN,RIPE,p2p
714,35710,ARIN,RIPE,p2p
714,44684,ARIN,RIPE,p2p
714,47787,ARIN,RIPE,p2p
714,47957,ARIN,RIPE,p2p
714,49605,ARIN,RIPE,p2p
714,50903,ARIN,RIPE,p2p
714,53013,ARIN,LACNIC,p2p
714,54574,ARIN,ARIN,p2p
714,59890,ARIN,RIPE,p2p
714,61438,ARIN,RIPE,p2p
714,132337,ARIN,APNIC,p2p
714,137409,ARIN,APNIC,p2p
714,137490,ARIN,APNIC,p2p
714,211954,ARIN,RIPE,p2p
714,263237,ARIN,LACNIC,p2p
714,328832,ARIN,AFRINIC,p2p
714,398465,ARIN,ARIN,p2p
719,61355,ARIN,RIPE,p2c
719,136907,ARIN,APNIC,p2c
719,198024,ARIN,RIPE,p2c
719,207282,ARIN,RIPE,p2c
719,211848,ARIN,RIPE,p2c
719,212881,ARIN,RIPE,p2c
766,210158,ARIN,RIPE,p2c
786,2119,ARIN,RIPE,p2p
786,3170,ARIN,RIPE,p2p
786,42473,ARIN,RIPE,p2p
786,44684,ARIN,RIPE,p2p
786,211954,ARIN,RIPE,p2p
803,21700,ARIN,ARIN,p2p
803,38136,ARIN,APNIC,p2p
803,137409,ARIN,APNIC,p2p
803,211954,ARIN,RIPE,p2p
812,4876,ARIN,ARIN,p2c
812,9304,ARIN,APNIC,p2p
812,14579,ARIN,ARIN,p2c
812,16645,ARIN,ARIN,p2c
812,16920,ARIN,ARIN,p2c
812,16932,ARIN,ARIN,p2c
812,17266,ARIN,ARIN,p2c
812,21659,ARIN,ARIN,p2c
812,21722,ARIN,ARIN,p2c
812,23154,ARIN,ARIN,p2c
812,54337,ARIN,ARIN,p2c
812,394958,ARIN,ARIN,p2c
812,395543,ARIN,ARIN,p2c
812,397264,ARIN,ARIN,p2c
812,398482,ARIN,ARIN,p2c
852,271,ARIN,ARIN,p2c
852,1403,ARIN,ARIN,p2p
852,2653,ARIN,ARIN,p2p
852,7713,ARIN,APNIC,p2p
852,9002,ARIN,RIPE,p2p
852,14061,ARIN,ARIN,p2p
852,22799,ARIN,ARIN,p2p
852,23367,ARIN,ARIN,p2p
852,27630,ARIN,ARIN,p2p
852,31931,ARIN,ARIN,p2c
852,32233,ARIN,ARIN,p2p
852,32869,ARIN,ARIN,p2p
852,36369,ARIN,ARIN,p2p
852,38136,ARIN,APNIC,p2p
852,41378,ARIN,RIPE,p2p
852,45147,ARIN,APNIC,p2p
852,46562,ARIN,ARIN,p2p
852,54036,ARIN,ARIN,p2c
852,395543,ARIN,ARIN,p2c
852,396129,ARIN,ARIN,p2c
852,397304,ARIN,ARIN,p2c
852,398898,ARIN,ARIN,p2c
852,398983,ARIN,ARIN,p2c
852,399016,ARIN,ARIN,p2c
855,394430,ARIN,ARIN,p2c
1101,1239,ARIN,ARIN,p2p
1101,3216,ARIN,RIPE,p2p
1101,3462,ARIN,ARIN,p2p
1101,8447,ARIN,RIPE,p2p
1101,15605,ARIN,RIPE,p2p
1101,20495,ARIN,RIPE,p2p
1101,20562,ARIN,RIPE,p2p
1101,34549,ARIN,RIPE,p2p
1101,39737,ARIN,RIPE,p2p
1101,47957,ARIN,RIPE,p2p
1101,49605,ARIN,RIPE,p2p
1101,51184,ARIN,RIPE,p2p
1101,51999,ARIN,RIPE,p2p
1101,63927,ARIN,APNIC,p2p
1101,137409,ARIN,APNIC,p2p
1101,207740,ARIN,RIPE,p2p
1101,211954,ARIN,RIPE,p2p
1101,328832,ARIN,AFRINIC,p2p
1103,1125,ARIN,ARIN,p2c
1103,1239,ARIN,ARIN,p2p
1103,3170,ARIN,RIPE,p2p
1103,3280,ARIN,RIPE,p2p
1103,3462,ARIN,ARIN,p2p
1103,4800,ARIN,APNIC,p2p
1103,5606,ARIN,RIPE,p2p
1103,6735,ARIN,RIPE,p2p
1103,8301,ARIN,RIPE,p2p
1103,8369,ARIN,RIPE,p2p
1103,8447,ARIN,RIPE,p2p
1103,9318,ARIN,APNIC,p2p
1103,9583,ARIN,APNIC,p2p
1103,12306,ARIN,RIPE,p2p
1103,12759,ARIN,RIPE,p2p
1103,12993,ARIN,RIPE,p2p
1103,13445,ARIN,ARIN,p2p
1103,13984,ARIN,ARIN,p2p
1103,15435,ARIN,RIPE,p2p
1103,15605,ARIN,RIPE,p2p
1103,16082,ARIN,RIPE,p2p
1103,16637,ARIN,ARIN,p2p
1103,25220,ARIN,RIPE,p2p
1103,33932,ARIN,RIPE,p2p
1103,38082,ARIN,APNIC,p2p
1103,38158,ARIN,APNIC,p2p
1103,43641,ARIN,RIPE,p2p
1103,43872,ARIN,RIPE,p2p
1103,44217,ARIN,RIPE,p2p
1103,44222,ARIN,RIPE,p2p
1103,44684,ARIN,RIPE,p2p
1103,47787,ARIN,RIPE,p2p
1103,47957,ARIN,RIPE,p2p
1103,48024,ARIN,RIPE,p2p
1103,48646,ARIN,RIPE,p2p
1103,49605,ARIN,RIPE,p2p
1103,49697,ARIN,RIPE,p2p
1103,51167,ARIN,RIPE,p2p
1103,51184,ARIN,RIPE,p2p
1103,51999,ARIN,RIPE,p2p
1103,55219,ARIN,ARIN,p2p
1103,56595,ARIN,RIPE,p2p
1103,58299,ARIN,RIPE,p2p
1103,59900,ARIN,RIPE,p2p
1103,60476,ARIN,RIPE,p2p
1103,61231,ARIN,RIPE,p2p
1103,136907,ARIN,APNIC,p2p
1103,137409,ARIN,APNIC,p2p
1103,137490,ARIN,APNIC,p2p
1103,138840,ARIN,APNIC,p2p
1103,199181,ARIN,RIPE,p2p
1103,199283,ARIN,RIPE,p2p
1103,200020,ARIN,RIPE,p2p
1103,203125,ARIN,RIPE,p2p
1103,203489,ARIN,RIPE,p2p
1103,206313,ARIN,RIPE,p2p
1103,206499,ARIN,RIPE,p2p
1103,207740,ARIN,RIPE,p2p
1103,208189,ARIN,RIPE,p2p
1103,211954,ARIN,RIPE,p2p
1103,213122,ARIN,RIPE,p2p
1103,328832,ARIN,AFRINIC,p2p
1103,398465,ARIN,ARIN,p2p
1120,6939,ARIN,ARIN,p2p
1120,41047,ARIN,RIPE,p2p
1120,59890,ARIN,RIPE,p2p
1126,3216,ARIN,RIPE,p2p
1126,3280,ARIN,RIPE,p2p
1126,15605,ARIN,RIPE,p2p
1126,30844,ARIN,RIPE,p2p
1126,34549,ARIN,RIPE,p2p
1126,34927,ARIN,RIPE,p2p
1126,37662,ARIN,AFRINIC,p2p
1126,39533,ARIN,RIPE,p2p
1126,49605,ARIN,RIPE,p2p
1126,49697,ARIN,RIPE,p2p
1126,51184,ARIN,RIPE,p2p
1126,51999,ARIN,RIPE,p2p
1126,63927,ARIN,APNIC,p2p
1126,137409,ARIN,APNIC,p2p
1126,207740,ARIN,RIPE,p2p
1126,211954,ARIN,RIPE,p2p
1136,14061,ARIN,ARIN,p2p
1136,51786,ARIN,RIPE,p2p
1136,51999,ARIN,RIPE,p2p
1136,58299,ARIN,RIPE,p2p
1136,62215,ARIN,RIPE,p2c
1136,137409,ARIN,APNIC,p2p
1136,137490,ARIN,APNIC,p2p
1136,207616,ARIN,RIPE,p2p
1136,208153,ARIN,RIPE,p2c
1136,211856,ARIN,RIPE,p2c
1136,211954,ARIN,RIPE,p2p
1140,1239,ARIN,ARIN,p2p
1140,3462,ARIN,ARIN,p2p
1140,5606,ARIN,RIPE,p2p
1140,6735,ARIN,RIPE,p2p
1140,8369,ARIN,RIPE,p2p
1140,12759,ARIN,RIPE,p2p
1140,12993,ARIN,RIPE,p2p
1140,13445,ARIN,ARIN,p2p
1140,13984,ARIN,ARIN,p2p
1140,15605,ARIN,RIPE,p2p
1140,16637,ARIN,ARIN,p2p
1140,31027,ARIN,RIPE,p2p
1140,32787,ARIN,ARIN,p2p
1140,33438,ARIN,ARIN,p2p
1140,34177,ARIN,RIPE,p2p
1140,34927,ARIN,RIPE,p2p
1140,38082,ARIN,APNIC,p2p
1140,43641,ARIN,RIPE,p2p
1140,44217,ARIN,RIPE,p2p
1140,48646,ARIN,RIPE,p2p
1140,49605,ARIN,RIPE,p2p
1140,51167,ARIN,RIPE,p2p
1140,51184,ARIN,RIPE,p2p
1140,58299,ARIN,RIPE,p2p
1140,60476,ARIN,RIPE,p2p
1140,63927,ARIN,APNIC,p2p
1140,136907,ARIN,APNIC,p2p
1140,137409,ARIN,APNIC,p2p
1140,199181,ARIN,RIPE,p2p
1140,200020,ARIN,RIPE,p2p
1140,203489,ARIN,RIPE,p2p
1140,206499,ARIN,RIPE,p2p
1140,207740,ARIN,RIPE,p2p
1140,211954,ARIN,RIPE,p2p
1140,212708,ARIN,RIPE,p2p
1140,263444,ARIN,LACNIC,p2p
1149,8732,ARIN,RIPE,p2p
1149,12389,ARIN,RIPE,p2p
1149,31133,ARIN,RIPE,p2p
1149,35598,ARIN,RIPE,p2p
1221,9564,ARIN,APNIC,p2c
1221,13014,ARIN,RIPE,p2c
1221,17918,ARIN,APNIC,p2c
1221,55555,ARIN,APNIC,p2c
1221,55707,ARIN,APNIC,p2c
1221,57976,ARIN,RIPE,p2p
1221,58582,ARIN,APNIC,p2c
1221,64204,ARIN,ARIN,p2c
1221,132492,ARIN,APNIC,p2c
1221,134498,ARIN,APNIC,p2c
1221,136508,ARIN,APNIC,p2c
1221,137192,ARIN,APNIC,p2c
1221,140627,ARIN,APNIC,p2c
1221,141365,ARIN,APNIC,p2c
1221,142038,ARIN,APNIC,p2c
1221,211954,ARIN,RIPE,p2p
1221,394434,ARIN,ARIN,p2c
1237,2385,ARIN,ARIN,p2c
1237,9568,ARIN,APNIC,p2c
1237,9637,ARIN,APNIC,p2c
1237,17579,ARIN,APNIC,p2c
1237,24026,ARIN,APNIC,p2c
1237,131795,ARIN,APNIC,p2c
1239,1126,ARIN,ARIN,p2c
1239,1241,ARIN,ARIN,p2p
1239,1267,ARIN,ARIN,p2p
1239,1680,ARIN,ARIN,p2p
1239,1764,ARIN,ARIN,p2p
1239,1828,ARIN,ARIN,p2p
1239,2134,ARIN,RIPE,p2p
1239,2611,ARIN,RIPE,p2p
1239,2687,ARIN,ARIN,p2p
1239,2852,ARIN,RIPE,p2p
1239,2854,ARIN,RIPE,p2p
1239,3170,ARIN,RIPE,p2p
1239,3213,ARIN,RIPE,p2p
1239,3214,ARIN,RIPE,p2p
1239,3216,ARIN,RIPE,p2p
1239,3223,ARIN,RIPE,p2p
1239,3252,ARIN,RIPE,p2p
1239,3267,ARIN,RIPE,p2p
1239,3326,ARIN,RIPE,p2p
1239,3327,ARIN,RIPE,p2p
1239,3333,ARIN,RIPE,p2p
1239,3741,ARIN,ARIN,p2p
1239,4651,ARIN,APNIC,p2p
1239,4657,ARIN,APNIC,p2p
1239,4788,ARIN,APNIC,p2p
1239,4800,ARIN,APNIC,p2p
1239,5390,ARIN,RIPE,p2c
1239,5394,ARIN,RIPE,p2p
1239,5400,ARIN,RIPE,p2p
1239,5413,ARIN,RIPE,p2p
1239,5416,ARIN,RIPE,p2p
1239,5459,ARIN,RIPE,p2p
1239,5466,ARIN,RIPE,p2p
1239,5500,ARIN,RIPE,p2c
1239,5524,ARIN,RIPE,p2p
1239,5583,ARIN,RIPE,p2p
1239,5588,ARIN,RIPE,p2p
1239,5606,ARIN,RIPE,p2p
1239,5713,ARIN,ARIN,p2p
1239,6233,ARIN,ARIN,p2p
1239,6325,ARIN,ARIN,p2c
1239,6648,ARIN,ARIN,p2p
1239,6661,ARIN,RIPE,p2p
1239,6663,ARIN,RIPE,p2p
1239,6681,ARIN,RIPE,p2p
1239,6724,ARIN,RIPE,p2p
1239,6777,ARIN,RIPE,p2p
1239,6779,ARIN,RIPE,p2p
1239,6866,ARIN,RIPE,p2p
1239,7489,ARIN,APNIC,p2p
1239,7552,ARIN,APNIC,p2p
1239,7642,ARIN,APNIC,p2p
1239,7850,ARIN,ARIN,p2p
1239,8075,ARIN,ARIN,p2p
1239,8262,ARIN,RIPE,p2p
1239,8282,ARIN,RIPE,p2p
1239,8301,ARIN,RIPE,p2p
1239,8304,ARIN,RIPE,p2p
1239,8309,ARIN,RIPE,p2p
1239,8315,ARIN,RIPE,p2p
1239,8368,ARIN,RIPE,p2p
1239,8399,ARIN,RIPE,p2p
1239,8400,ARIN,RIPE,p2p
1239,8422,ARIN,RIPE,p2p
1239,8426,ARIN,RIPE,p2p
1239,8447,ARIN,RIPE,p2p
1239,8462,ARIN,RIPE,p2p
1239,8468,ARIN,RIPE,p2p
1239,8473,ARIN,RIPE,p2p
1239,8529,ARIN,RIPE,p2p
1239,8551,ARIN,RIPE,p2p
1239,8560,ARIN,RIPE,p2p
1239,8587,ARIN,RIPE,p2c
1239,8608,ARIN,RIPE,p2p
1239,8632,ARIN,RIPE,p2c
1239,8637,ARIN,RIPE,p2p
1239,8647,ARIN,RIPE,p2p
1239,8680,ARIN,RIPE,p2p
1239,8732,ARIN,RIPE,p2p
1239,8757,ARIN,RIPE,p2p
1239,8758,ARIN,RIPE,p2p
1239,8763,ARIN,RIPE,p2p
1239,8764,ARIN,RIPE,p2p
1239,8767,ARIN,RIPE,p2p
1239,8821,ARIN,RIPE,p2p
1239,8839,ARIN,RIPE,p2p
1239,8851,ARIN,RIPE,p2p
